mileage,make,model,fuel,gear,offerType,price,hp,year
23000,Fiat,Panda,Gasoline,Manual,Used,6950,69,2016
21200,Opel,Corsa,Gasoline,Manual,Used,6950,69,2016
50000,Opel,Corsa,Gasoline,Manual,Used,6950,90,2016
164990,Ford,Focus,Diesel,Manual,Used,6950,120,2016
74245,Dacia,Logan,Gasoline,Manual,Used,6979,90,2016
27993,SEAT,Mii,Gasoline,Manual,Used,6980,60,2016
69282,smart,forFour,Gasoline,Manual,Used,6980,71,2016
55300,Audi,A4,Gasoline,Automatic,Used,19900,150,2017
103000,Ford,Galaxy,Diesel,Manual,Used,19950,179,2017
99500,BMW,320,Diesel,Manual,Used,19990,190,2017
88250,Hyundai,Santa Fe,Diesel,Automatic,Used,20676,200,2017
31862,Volkswagen,Golf,Gasoline,Automatic,Used,20975,220,2017
88200,BMW,X3,Diesel,Manual,Used,21360,150,2017
65864,SEAT,Alhambra,Gasoline,Automatic,Used,21880,150,2017
103954,Toyota,RAV 4,Electric/Gasoline,Automatic,Used,21978,197,2017
51600,Volvo,XC60,Diesel,Manual,Used,21990,150,2017
36371,Ford,Kuga,Diesel,Manual,Used,21990,179,2017
33390,Toyota,RAV 4,Electric/Gasoline,Automatic,Used,21999,197,2017
97839,Toyota,RAV 4,Electric/Gasoline,Automatic,Used,22480,197,2017
61614,Mazda,CX-5,Diesel,Automatic,Used,22590,175,2017
87914,Ford,Edge,Diesel,Automatic,Used,22850,209,2017
28068,Ford,Kuga,Gasoline,Automatic,Used,22990,182,2017
63248,Toyota,RAV 4,Electric/Gasoline,Automatic,Used,23470,197,2017
84700,Ford,Edge,Diesel,Automatic,Used,23690,209,2017
32362,Ford,S-Max,Gasoline,Automatic,Used,23850,239,2017
105402,Ford,Edge,Diesel,Automatic,Used,23950,209,2017
102900,Volvo,XC60,Diesel,Manual,Used,23960,220,2017
35990,SEAT,Arona,Gasoline,Automatic,Used,19550,116,2018
4500,Opel,Mokka X,Gasoline,Manual,Used,19950,140,2018
7600,Opel,Combo,Gasoline,Manual,Used,19950,110,2018
49900,Ford,Kuga,Gasoline,Manual,Used,19990,150,2018
8712,SEAT,Toledo,Gasoline,Manual,Used,20480,95,2018
93100,BMW,X2,Diesel,Manual,Used,20690,150,2018
21280,Mercedes-Benz,A 200,Gasoline,Manual,Used,21290,163,2018
64432,Audi,A4,Gasoline,Manual,Used,21475,150,2018
61823,Volkswagen,Tiguan,Diesel,Manual,Used,21670,150,2018
88649,Skoda,Superb,Diesel,Automatic,Used,21875,190,2018
35800,Audi,A4,Gasoline,Manual,Used,21975,150,2018
36000,Audi,A4,Gasoline,Manual,Used,21975,150,2018
40030,Ford,Kuga,Gasoline,Automatic,Used,21990,182,2018
93963,Mazda,CX-5,Diesel,Automatic,Used,22477,175,2018
41390,Ford,Kuga,Gasoline,Automatic,Used,22650,182,2018
74703,Nissan,Navara,Diesel,Manual,Used,23477,163,2018
7330,Audi,Q3,Gasoline,Automatic,Used,23480,179,2018
79980,BMW,320,Diesel,Automatic,Used,23760,190,2018
31200,Audi,A4,Diesel,Manual,Used,23775,150,2018
84229,Toyota,RAV 4,Electric/Gasoline,Automatic,Used,23970,197,2018
5108,Audi,Q5,Gasoline,Automatic,Used,45450,245,2019
29805,Audi,Q5,Gasoline,Automatic,Demonstration,45850,245,2019
20540,Volvo,XC60,Gasoline,Automatic,Used,45890,310,2019
74782,Audi,Q5,Diesel,Automatic,Used,45950,286,2019
15000,Mercedes-Benz,GLC 300,Gasoline,Automatic,Used,46888,258,2019
12200,Volvo,XC90,Gasoline,Automatic,Used,47900,310,2019
14175,Volvo,XC90,Gasoline,Automatic,Used,47900,310,2019
8213,Toyota,Supra,Gasoline,Automatic,Used,47990,340,2019
11094,Volvo,XC90,Gasoline,Automatic,Used,48440,310,2019
25000,Ford,Transit Custom,Diesel,Manual,Demonstration,50247,170,2019
16203,Audi,Q5,Electric/Gasoline,Automatic,Used,52170,367,2019
130,Audi,A7,Diesel,Automatic,Used,52430,204,2019
32850,Audi,RS3,Gasoline,Automatic,Used,52980,400,2019
7244,Land,Rover Range Rover Velar,Diesel,Automatic,Used,53760,241,2019
22000,BMW,M2,Gasoline,Automatic,Used,53900,411,2019
21607,Mercedes-Benz,E 53 AMG,Gasoline,Automatic,Used,53949,435,2019
25387,Alpine,,Gasoline,Automatic,Used,53990,252,2019
6897,Audi,S4,Diesel,Automatic,Used,54450,347,2019
42345,Jeep,Wrangler,Gasoline,Automatic,Used,55800,272,2019
29900,Audi,A6 allroad,Diesel,Automatic,Demonstration,56950,286,2019
2500,Ford,Puma,Electric/Gasoline,Manual,Demonstration,24790,125,2020
5,Jeep,Compass,Gasoline,Automatic,Pre-registered,24860,150,2020
8313,Volkswagen,T-Cross,Gasoline,Automatic,Used,24880,150,2020
23655,Ford,Mondeo,Gasoline,Automatic,Employee's car,24898,140,2020
18819,Volkswagen,Golf,Diesel,Automatic,Used,24900,150,2020
6990,Ford,Focus,Diesel,Automatic,Employee's car,24950,150,2020
4200,Ford,Focus,Diesel,Automatic,Employee's car,24950,150,2020
14273,Volkswagen,Touran,Gasoline,Manual,Employee's car,24959,150,2020
10100,Ford,Focus,Gasoline,Automatic,Used,24980,150,2020
10,Citroen,C5 Aircross,Gasoline,Manual,Demonstration,24980,131,2020
30079,Ford,Galaxy,Gasoline,Manual,Used,24990,165,2020
8560,Ford,Focus,Gasoline,Automatic,Used,24990,182,2020
1,Skoda,Octavia,Gasoline,Manual,Used,24999,150,2020
1,Skoda,Octavia,Gasoline,Manual,Used,24999,150,2020
1,Skoda,Octavia,Gasoline,Manual,Used,24999,150,2020
4377,Volkswagen,Golf,Diesel,Automatic,Used,25290,150,2020
4900,Ford,Puma,Electric/Gasoline,Manual,Used,25290,155,2020
7280,Audi,Q2,Diesel,Manual,Used,25350,116,2020
14900,Renault,Megane,Diesel,Automatic,Demonstration,25380,150,2020
20,Citroen,C3,Gasoline,Manual,Pre-registered,13880,83,2021
50,Fiat,500C,Electric/Gasoline,Manual,Used,14650,69,2021
5,Fiat,500,Gasoline,Automatic,Pre-registered,14690,69,2021
10,Ford,EcoSport,Gasoline,Manual,Pre-registered,17650,101,2021
15,Opel,Astra,Gasoline,Manual,Used,17900,131,2021
506,Ford,Tourneo Courier,Diesel,Manual,Demonstration,17950,101,2021
10,Hyundai,i30,Gasoline,Automatic,Pre-registered,18230,120,2021
4950,Kia,Stonic,Gasoline,Automatic,Demonstration,18370,101,2021
10,smart,forTwo,Electric,Automatic,Demonstration,20299,56,2021
10,Skoda,Fabia,Gasoline,Automatic,Pre-registered,20500,110,2021
20,Ford,EcoSport,Gasoline,Manual,Pre-registered,20770,125,2021
20,Ford,EcoSport,Gasoline,Manual,Pre-registered,21440,125,2021
10,smart,forTwo,Electric,Automatic,Pre-registered,21877,56,2021
10,Nissan,Qashqai,Gasoline,Manual,Pre-registered,22490,140,2021
10,Nissan,Qashqai,Gasoline,Manual,Pre-registered,22490,140,2021
4500,Ford,Puma,Gasoline,Automatic,Demonstration,22890,125,2021
20,Ford,Focus,Gasoline,Automatic,Pre-registered,22990,150,2021
20,Ford,Focus,Gasoline,Automatic,Pre-registered,22990,150,2021
20,Ford,Focus,Gasoline,Automatic,Pre-registered,22990,150,2021
25,Hyundai,Bayon,Gasoline,Manual,Used,22990,101,2021
148000,Renault,Megane,Gasoline,Manual,Used,4900,131,2011
117397,Ford,Transit,Diesel,Manual,Used,4900,75,2011
175000,Skoda,Octavia,Diesel,Manual,Used,4900,105,2011
124000,Renault,Twingo,Gasoline,Manual,Used,4900,102,2011
257000,BMW,120,Diesel,Manual,Used,4900,177,2011
127000,Fiat,500L,Diesel,Manual,Used,4900,95,2011
93454,smart,forTwo,Gasoline,Automatic,Used,4900,84,2011
88929,Ford,Fiesta,Gasoline,Manual,Used,4900,82,2011
121400,Kia,Ceed / cee'd,Gasoline,Manual,Used,4900,90,2011
297000,Skoda,Yeti,Diesel,Automatic,Used,4900,140,2011
228500,Skoda,Superb,Gasoline,Manual,Used,4900,125,2011
105000,Volkswagen,Polo,Gasoline,Manual,Used,4900,60,2011
85700,Hyundai,i20,Gasoline,Manual,Used,4950,77,2011
94000,smart,forTwo,Diesel,Automatic,Used,4950,54,2011
152369,Chevrolet,Cruze,Gasoline,Manual,Used,4950,141,2011
54800,Kia,Rio,Gasoline,Manual,Used,4950,97,2011
128401,Renault,Modus,Gasoline,Manual,Used,4950,75,2011
174569,Peugeot,508,Gasoline,Manual,Used,4950,156,2011
161673,Ford,Transit,Diesel,Manual,Used,4950,116,2011
69859,Mazda,2,Gasoline,Manual,Used,5250,75,2012
114500,Kia,ProCeed / pro_cee'd,Gasoline,Manual,Used,5290,90,2012
114233,Chevrolet,Cruze,Gasoline,Manual,Used,5299,140,2012
91663,Opel,Corsa,Gasoline,Manual,Used,5299,69,2012
195000,Opel,Astra,Diesel,Manual,Used,5299,165,2012
57000,Mazda,2,Gasoline,Manual,Used,5300,75,2012
100000,Ford,Fiesta,Gasoline,Manual,Used,5350,82,2012
120103,Renault,Scenic,Gasoline,Manual,Used,5370,116,2012
150000,Opel,Astra,Diesel,Manual,Used,5399,110,2012
15200,Suzuki,Splash,Gasoline,Manual,Used,5399,68,2012
175000,Citroen,C5,Diesel,Manual,Used,5399,163,2012
85000,Toyota,Yaris,Gasoline,Manual,Used,5400,69,2012
81000,Ford,Fiesta,Gasoline,Manual,Used,5400,82,2012
60000,Volkswagen,up!,Gasoline,Manual,Used,5400,75,2012
64000,SEAT,Mii,Gasoline,Manual,Used,5450,60,2012
167000,Renault,Megane,Diesel,Manual,Used,5450,1,2012
93000,Opel,Corsa,Gasoline,Manual,Used,5450,101,2012
126000,Volkswagen,Polo,Diesel,Manual,Used,5450,75,2012
110000,Citroen,C4,Gasoline,Manual,Used,5470,120,2012
124000,Mercedes-Benz,A 180,Diesel,Manual,Used,5490,109,2012
52000,Ford,Fiesta,Gasoline,Manual,Used,5999,82,2013
51000,Ford,Fiesta,Gasoline,Manual,Used,5999,82,2013
160000,SEAT,Ibiza,Diesel,Manual,Used,5999,75,2013
95000,Skoda,Fabia,Gasoline,Manual,Used,6000,86,2013
114000,Renault,Megane,Gasoline,Manual,Used,6000,116,2013
213000,Opel,Astra,Diesel,Automatic,Used,6000,165,2013
55000,smart,forTwo,Electric,Automatic,Used,6099,75,2013
107000,Opel,Astra,Gasoline,Manual,Used,6100,116,2013
117000,Citroen,DS3,Gasoline,Manual,Used,6100,120,2013
154274,Skoda,Octavia,Diesel,Manual,Used,6150,105,2013
76000,SEAT,Ibiza,Gasoline,Manual,Used,6190,105,2013
108068,Skoda,Roomster,Gasoline,Manual,Used,6200,86,2013
69155,Skoda,Citigo,Gasoline,Manual,Used,6200,60,2013
49000,Peugeot,208,Gasoline,Manual,Used,6200,68,2013
82900,smart,forTwo,Gasoline,Manual,Used,6200,71,2013
93000,Chevrolet,Cruze,Gasoline,Manual,Used,6200,140,2013
86000,Opel,Corsa,Gasoline,Manual,Used,6200,87,2013
86000,Opel,Corsa,Gasoline,Manual,Used,6200,87,2013
121000,MINI,One,Gasoline,Manual,Used,6200,75,2013
267000,Mazda,6,Diesel,Manual,Used,6200,179,2013
51000,Volkswagen,up!,Gasoline,Manual,Used,6500,60,2014
85921,Skoda,Fabia,Gasoline,Manual,Used,6540,86,2014
57300,Hyundai,i10,Gasoline,Manual,Used,6590,67,2014
83000,Opel,Corsa,Gasoline,Manual,Used,6590,86,2014
108000,Ford,Focus,Diesel,Manual,Used,6599,116,2014
54500,Peugeot,208,Gasoline,Manual,Used,6650,82,2014
245000,Opel,Zafira Tourer,Diesel,Manual,Used,6650,136,2014
127820,Skoda,Fabia,Gasoline,Manual,Used,6680,69,2014
80600,Dacia,Sandero,Gasoline,Manual,Used,6690,90,2014
125000,Ford,Focus,Gasoline,Manual,Used,6700,101,2014
46441,Volkswagen,up!,Gasoline,Manual,Used,6700,75,2014
99600,Renault,Clio,Gasoline,Manual,Used,6700,90,2014
100000,Honda,Jazz,Gasoline,Manual,Used,6750,90,2014
54317,Volkswagen,up!,Gasoline,Manual,Used,6776,60,2014
111000,Skoda,Fabia,Gasoline,Manual,Used,6777,86,2014
68000,Fiat,500,Gasoline,Manual,Used,6790,69,2014
100000,Dacia,Dokker,Gasoline,Manual,Used,6790,83,2014
51000,Peugeot,208,Gasoline,Manual,Used,6790,68,2014
100000,Kia,Venga,Gasoline,Manual,Used,6790,90,2014
148016,SEAT,Altea,Gasoline,Manual,Used,6790,125,2014
31200,Skoda,Citigo,Gasoline,Manual,Used,6790,60,2016
90914,Skoda,Fabia,Gasoline,Manual,Used,6790,60,2016
57690,Skoda,Citigo,Gasoline,Manual,Used,6799,75,2016
69549,Citroen,C3,Gasoline,Manual,Used,6800,82,2016
21060,smart,forTwo,Gasoline,Manual,Used,6800,71,2016
133000,Citroen,Berlingo,Diesel,Manual,Used,6800,90,2016
57000,Nissan,Juke,Gasoline,Manual,Used,6850,94,2016
42612,Volkswagen,up!,Gasoline,Manual,Used,6850,60,2016
286246,Volkswagen,Golf,Diesel,Manual,Used,6870,110,2016
47300,Skoda,Citigo,Gasoline,Manual,Used,6880,60,2016
61500,Skoda,Citigo,Gasoline,Manual,Used,6880,60,2016
38400,Skoda,Citigo,Gasoline,Manual,Used,6880,60,2016
52500,Skoda,Citigo,Gasoline,Manual,Used,6880,60,2016
68900,Skoda,Citigo,Gasoline,Manual,Used,6880,60,2016
22371,Suzuki,Celerio,Gasoline,Manual,Used,6890,68,2016
22371,Suzuki,Celerio,Gasoline,Manual,Used,6890,68,2016
124692,Dacia,Sandero,Gasoline,Automatic,Used,6897,90,2016
9100,Kia,Picanto,Gasoline,Manual,Used,6900,67,2016
12850,Piaggio,Ape,Gasoline,,Used,6900,11,2016
342000,Toyota,Proace,Diesel,Manual,Used,6900,128,2016
47547,Mercedes-Benz,B 200,Diesel,Automatic,Used,18322,136,2017
100000,Volkswagen,Caddy,Diesel,Manual,Used,18450,122,2017
49850,Toyota,C-HR,Electric/Gasoline,Automatic,Used,18460,122,2017
63257,Volkswagen,Golf,Electric,Automatic,Used,18480,136,2017
32670,Hyundai,i40,Gasoline,Manual,Used,18790,165,2017
78370,Volkswagen,Tiguan,Gasoline,Manual,Used,18855,150,2017
